ContigName	UniqueTotReads	MultiTotReads	totalreadsgoodmapped
comp171_c0_seq1	71	2	73
comp1720_c0_seq1	18	1	19
comp1721_c0_seq1	3	0	3
comp1722_c0_seq1	8	1	9
comp1723_c0_seq1	5	0	5
comp1724_c0_seq1	18	0	18
comp1725_c0_seq1	5	1	6
comp1726_c0_seq1	8	0	8
comp1727_c0_seq1	9	1	10
comp1728_c0_seq1	6	0	6
comp1729_c0_seq1	6	1	7
comp172_c0_seq1	1	30	31
comp172_c0_seq2	1	25	26
comp1730_c0_seq1	7	1	8
comp1731_c0_seq1	4	0	4
comp1732_c0_seq1	6	0	6
comp1733_c0_seq1	3	0	3
comp1734_c0_seq1	8	0	8
comp1735_c0_seq1	24	1	25
comp1736_c0_seq1	1	0	1
comp1737_c0_seq1	11	1	12
comp1738_c0_seq1	2	0	2
comp1739_c0_seq1	10	0	10
comp173_c0_seq1	30	1	31
comp1740_c0_seq1	6	0	6
comp1741_c0_seq1	7	1	8
comp1742_c0_seq1	10	3	13
comp1743_c0_seq1	13	0	13
comp1744_c0_seq1	7	0	7
comp1745_c0_seq1	1	3	4
comp1746_c0_seq1	0	0	0
comp1747_c0_seq1	2	0	2
comp1748_c0_seq1	4	0	4
comp1749_c0_seq1	6	0	6
comp174_c0_seq1	27	0	27
comp1750_c0_seq1	8	1	9
comp1751_c0_seq1	5	0	5
comp1752_c0_seq1	9	1	10
comp1753_c0_seq1	8	1	9
comp1754_c0_seq1	1	0	1
comp1755_c0_seq1	10	2	12
comp1756_c0_seq1	4	0	4
comp1757_c0_seq1	2	0	2
comp1759_c0_seq1	10	0	10
comp175_c0_seq1	44	1	45
comp1760_c0_seq1	7	0	7
comp1761_c0_seq1	7	1	8
comp1762_c0_seq1	8	0	8
comp1763_c0_seq1	4	0	4
comp1764_c0_seq1	9	1	10
comp1765_c0_seq1	13	2	15
comp1766_c0_seq1	5	1	6
comp1767_c0_seq1	10	0	10
comp1768_c0_seq1	5	1	6
comp1769_c0_seq1	7	2	9
comp176_c0_seq1	12	4	16
comp1770_c0_seq1	2	1	3
comp1771_c0_seq1	15	3	18
comp1772_c0_seq1	5	0	5
comp1773_c0_seq1	27	0	27
comp1774_c0_seq1	7	0	7
comp1775_c0_seq1	6	2	8
comp1776_c0_seq1	7	0	7
comp1777_c0_seq1	20	1	21
comp1778_c0_seq1	9	4	13
comp1779_c0_seq1	6	0	6
comp177_c0_seq1	0	4	4
comp177_c0_seq2	5	2	7
comp1780_c0_seq1	9	0	9
comp1781_c0_seq1	10	0	10
comp1782_c0_seq1	6	1	7
comp1783_c0_seq1	2	1	3
comp1784_c0_seq1	3	0	3
comp1785_c0_seq1	6	1	7
comp1786_c0_seq1	6	1	7
comp1787_c0_seq1	6	1	7
comp1788_c0_seq1	1	0	1
comp1789_c0_seq1	3	0	3
comp178_c0_seq1	61	0	61
comp1790_c0_seq1	6	3	9
comp1791_c0_seq1	3	0	3
comp1792_c0_seq1	11	1	12
comp1793_c0_seq1	2	1	3
comp1794_c0_seq1	8	2	10
comp1795_c0_seq1	9	1	10
comp1796_c0_seq1	2	4	6
comp1797_c0_seq1	3	2	5
comp1798_c0_seq1	23	1	24
comp1799_c0_seq1	3	1	4
comp179_c0_seq1	40	1	41
comp17_c0_seq1	2	0	2
comp1800_c0_seq1	8	0	8
comp1801_c0_seq1	6	1	7
comp1802_c0_seq1	0	1	1
comp1803_c0_seq1	6	1	7
comp1804_c0_seq1	15	0	15
comp1805_c0_seq1	9	1	10
comp1806_c0_seq1	68	1	69
comp1807_c0_seq1	2	5	7
comp1808_c0_seq1	7	2	9
comp1809_c0_seq1	3	1	4
comp180_c0_seq1	93	1	94
comp1810_c0_seq1	11	0	11
comp1811_c0_seq1	3	0	3
comp1812_c0_seq1	3	0	3
comp1813_c0_seq1	8	3	11
comp1814_c0_seq1	4	0	4
comp1815_c0_seq1	11	1	12
comp1816_c0_seq1	5	1	6
comp1817_c0_seq1	1	0	1
comp1818_c0_seq1	3	0	3
comp1819_c0_seq1	12	1	13
comp181_c0_seq1	47	3	50
comp1820_c0_seq1	6	1	7
comp1821_c0_seq1	2	0	2
comp1822_c0_seq1	17	1	18
comp1823_c0_seq1	3	0	3
comp1824_c0_seq1	5	1	6
comp1825_c0_seq1	9	1	10
comp1826_c0_seq1	13	0	13
comp1827_c0_seq1	10	0	10
comp1828_c0_seq1	4	1	5
comp1829_c0_seq1	6	1	7
comp182_c0_seq1	88	2	90
comp1830_c0_seq1	1	1	2
comp1831_c0_seq1	4	0	4
comp1832_c0_seq1	3	1	4
comp1833_c0_seq1	1	1	2
comp1834_c0_seq1	3	1	4
comp1835_c0_seq1	9	0	9
comp1836_c0_seq1	13	3	16
comp1837_c0_seq1	3	0	3
comp1838_c0_seq1	5	0	5
comp1839_c0_seq1	5	0	5
comp183_c0_seq1	234	2	236
comp1840_c0_seq1	13	0	13
comp1841_c0_seq1	6	2	8
comp1842_c0_seq1	12	1	13
comp1843_c0_seq1	5	0	5
comp1844_c0_seq1	0	1	1
comp1845_c0_seq1	2	1	3
comp1846_c0_seq1	4	0	4
comp1847_c0_seq1	8	0	8
comp1848_c0_seq1	6	2	8
comp1849_c0_seq1	2	0	2
comp184_c0_seq1	86	1	87
comp1850_c0_seq1	2	1	3
comp1851_c0_seq1	2	0	2
comp1852_c0_seq1	7	0	7
comp1853_c0_seq1	1	1	2
comp1854_c0_seq1	15	3	18
comp1855_c0_seq1	12	0	12
comp1856_c0_seq1	9	1	10
comp1857_c0_seq1	9	2	11
comp1858_c0_seq1	15	1	16
comp1859_c0_seq1	2	1	3
comp185_c0_seq1	74	3	77
comp1860_c0_seq1	0	0	0
comp1861_c0_seq1	4	1	5
comp1862_c0_seq1	3	0	3
comp1863_c0_seq1	10	3	13
comp1864_c0_seq1	1	0	1
comp1865_c0_seq1	1	0	1
comp1866_c0_seq1	7	1	8
comp1867_c0_seq1	2	2	4
comp1868_c0_seq1	7	0	7
comp1869_c0_seq1	8	0	8
comp186_c0_seq1	61	0	61
comp1870_c0_seq1	2	0	2
comp1871_c0_seq1	12	1	13
comp1872_c0_seq1	9	0	9
comp1873_c0_seq1	6	4	10
comp1874_c0_seq1	6	0	6
comp1875_c0_seq1	10	0	10
comp1876_c0_seq1	6	0	6
comp1877_c0_seq1	16	1	17
comp1878_c0_seq1	3	1	4
comp1879_c0_seq1	12	2	14
comp187_c0_seq1	47	0	47
comp1880_c0_seq1	10	2	12
comp1881_c0_seq1	41	0	41
comp1882_c0_seq1	13	0	13
comp1883_c0_seq1	10	1	11
comp1884_c0_seq1	17	6	23
comp1885_c0_seq1	7	0	7
comp1886_c0_seq1	8	0	8
comp1887_c0_seq1	6	1	7
comp1888_c0_seq1	2	1	3
comp1889_c0_seq1	2	0	2
comp188_c0_seq1	99	1	100
comp1890_c0_seq1	4	0	4
comp1891_c0_seq1	1	0	1
comp1892_c0_seq1	3	1	4
comp1893_c0_seq1	9	0	9
comp1894_c0_seq1	2	1	3
comp1895_c0_seq1	3	0	3
comp1896_c0_seq1	12	3	15
comp1897_c0_seq1	6	2	8
comp1898_c0_seq1	6	1	7
comp1899_c0_seq1	6	1	7
comp189_c0_seq1	41	1	42
comp1900_c0_seq1	13	1	14
comp1901_c0_seq1	21	2	23
comp1902_c0_seq1	16	0	16
comp1903_c0_seq1	2	1	3
comp1904_c0_seq1	4	0	4
comp1905_c0_seq1	16	0	16
comp1906_c0_seq1	3	0	3
comp1907_c0_seq1	5	0	5
comp1908_c0_seq1	9	0	9
comp1909_c0_seq1	7	0	7
comp190_c0_seq1	364	12	376
comp1910_c0_seq1	21	0	21
comp1911_c0_seq1	5	1	6
comp1912_c0_seq1	5	0	5
comp1913_c0_seq1	6	2	8
comp1914_c0_seq1	3	1	4
comp1915_c0_seq1	0	0	0
comp1916_c0_seq1	4	1	5
comp1917_c0_seq1	0	6	6
comp1918_c0_seq1	4	2	6
comp1919_c0_seq1	3	1	4
comp191_c0_seq1	12	92	104
comp1920_c0_seq1	1	0	1
comp1921_c0_seq1	4	0	4
comp1922_c0_seq1	1	0	1
comp1923_c0_seq1	6	1	7
comp1924_c0_seq1	1	0	1
comp1925_c0_seq1	3	0	3
comp1926_c0_seq1	2	0	2
comp1927_c0_seq1	3	1	4
comp1928_c0_seq1	6	2	8
comp1929_c0_seq1	7	1	8
comp192_c0_seq1	58	0	58
comp1931_c0_seq1	3	0	3
comp1932_c0_seq1	8	0	8
comp1933_c0_seq1	7	1	8
comp1934_c0_seq1	3	1	4
comp1935_c0_seq1	5	1	6
comp1936_c0_seq1	1	1	2
comp1937_c0_seq1	3	0	3
comp1938_c0_seq1	8	8	16
comp1939_c0_seq1	3	1	4
comp193_c0_seq1	26	1	27
comp1940_c0_seq1	5	2	7
comp1941_c0_seq1	5	1	6
comp1942_c0_seq1	3	0	3
comp1943_c0_seq1	2	1	3
comp1944_c0_seq1	5	0	5
comp1945_c0_seq1	3	2	5
comp1946_c0_seq1	4	0	4
comp1947_c0_seq1	18	1	19
comp1948_c0_seq1	17	0	17
comp1949_c0_seq1	10	1	11
comp194_c0_seq1	0	19	19
comp1950_c0_seq1	8	2	10
comp1951_c0_seq1	8	0	8
comp1952_c0_seq1	4	1	5
comp1953_c0_seq1	4	1	5
comp1954_c0_seq1	19	3	22
comp1955_c0_seq1	5	1	6
comp1956_c0_seq1	6	1	7
comp1957_c0_seq1	3	0	3
comp1958_c0_seq1	4	1	5
comp1959_c0_seq1	5	0	5
comp195_c0_seq1	56	1	57
comp1960_c0_seq1	2	0	2
comp1961_c0_seq1	6	1	7
comp1962_c0_seq1	8	0	8
comp1963_c0_seq1	5	2	7
comp1964_c0_seq1	4	0	4
comp1965_c0_seq1	12	1	13
comp1966_c0_seq1	13	1	14
comp1967_c0_seq1	8	1	9
comp1968_c0_seq1	8	3	11
comp1969_c0_seq1	6	2	8
comp196_c0_seq1	72	0	72
comp1970_c0_seq1	6	1	7
comp1971_c0_seq1	9	0	9
comp1972_c0_seq1	9	0	9
comp1973_c0_seq1	12	4	16
comp1974_c0_seq1	1	0	1
comp1975_c0_seq1	8	0	8
comp1976_c0_seq1	9	1	10
comp1977_c0_seq1	3	0	3
comp1978_c0_seq1	3	0	3
comp1979_c0_seq1	6	1	7
comp197_c0_seq1	63	1	64
comp1980_c0_seq1	11	5	16
comp1981_c0_seq1	5	0	5
comp1982_c0_seq1	6	2	8
comp1983_c0_seq1	3	0	3
comp1984_c0_seq1	6	0	6
comp1985_c0_seq1	1	2	3
comp1986_c0_seq1	0	1	1
comp1987_c0_seq1	12	1	13
comp1988_c0_seq1	6	1	7
comp1989_c0_seq1	13	1	14
comp198_c0_seq1	122	1	123
comp1990_c0_seq1	6	2	8
comp1991_c0_seq1	2	0	2
comp1992_c0_seq1	8	0	8
comp1993_c0_seq1	4	2	6
comp1994_c0_seq1	8	0	8
comp1995_c0_seq1	2	1	3
comp1996_c0_seq1	8	1	9
comp1997_c0_seq1	5	0	5
comp1998_c0_seq1	3	3	6
comp1999_c0_seq1	8	0	8
comp199_c0_seq1	100	0	100
comp19_c0_seq1	4	0	4
comp1_c0_seq1	2	2	4
comp2000_c0_seq1	3	0	3
comp2001_c0_seq1	10	1	11
comp2002_c0_seq1	2	1	3
comp2003_c0_seq1	4	1	5
comp2004_c0_seq1	3	0	3
comp2005_c0_seq1	0	0	0
comp2006_c0_seq1	6	0	6
comp2007_c0_seq1	7	1	8
comp2008_c0_seq1	4	2	6
comp2009_c0_seq1	9	0	9
comp200_c0_seq1	10	44	54
comp2010_c0_seq1	9	1	10
comp2011_c0_seq1	9	0	9
comp2012_c0_seq1	8	1	9
comp2013_c0_seq1	3	0	3
comp2014_c0_seq1	4	0	4
comp2015_c0_seq1	4	1	5
comp2016_c0_seq1	8	1	9
comp2017_c0_seq1	13	0	13
comp2018_c0_seq1	0	0	0
comp2019_c0_seq1	9	1	10
comp201_c0_seq1	38	3	41
comp2020_c0_seq1	4	0	4
comp2021_c0_seq1	8	4	12
comp2023_c0_seq1	6	0	6
comp2024_c0_seq1	13	1	14
comp2025_c0_seq1	11	2	13
comp2026_c0_seq1	7	0	7
comp2027_c0_seq1	10	0	10
comp2028_c0_seq1	5	0	5
comp2029_c0_seq1	3	0	3
comp202_c0_seq1	7	1	8
comp2030_c0_seq1	4	1	5
comp2031_c0_seq1	5	3	8
comp2032_c0_seq1	5	0	5
comp2033_c0_seq1	6	1	7
comp2034_c0_seq1	2	0	2
comp2035_c0_seq1	5	0	5
comp2036_c0_seq1	3	2	5
comp2037_c0_seq1	3	2	5
comp2038_c0_seq1	10	1	11
comp2039_c0_seq1	0	2	2
comp203_c0_seq1	16	65	81
comp203_c0_seq2	24	78	102
comp2040_c0_seq1	2	0	2
comp2041_c0_seq1	19	1	20
comp2042_c0_seq1	11	0	11
comp2043_c0_seq1	12	3	15
comp2044_c0_seq1	5	0	5
comp2045_c0_seq1	7	0	7
comp2046_c0_seq1	1	2	3
comp2047_c0_seq1	7	1	8
comp2048_c0_seq1	3	3	6
comp2049_c0_seq1	3	1	4
comp204_c0_seq1	8	0	8
comp2050_c0_seq1	6	3	9
comp2051_c0_seq1	11	0	11
comp2052_c0_seq1	0	0	0
comp2053_c0_seq1	7	1	8
comp2054_c0_seq1	4	3	7
comp2055_c0_seq1	3	0	3
comp2056_c0_seq1	2	0	2
comp2057_c0_seq1	4	1	5
comp2058_c0_seq1	10	1	11
comp2059_c0_seq1	2	0	2
comp205_c0_seq1	31	1	32
comp2060_c0_seq1	6	0	6
comp2061_c0_seq1	4	3	7
comp2062_c0_seq1	9	0	9
comp2063_c0_seq1	1	0	1
comp2064_c0_seq1	5	0	5
comp2065_c0_seq1	2	0	2
comp2066_c0_seq1	5	0	5
comp2067_c0_seq1	4	3	7
comp2068_c0_seq1	4	1	5
comp2069_c0_seq1	2	1	3
comp206_c0_seq1	3	3	6
comp2070_c0_seq1	2	0	2
comp2071_c0_seq1	4	1	5
comp2072_c0_seq1	4	1	5
comp2074_c0_seq1	3	2	5
comp2075_c0_seq1	6	1	7
comp2076_c0_seq1	0	1	1
comp2077_c0_seq1	15	0	15
comp2078_c0_seq1	8	0	8
comp2079_c0_seq1	1	0	1
comp207_c0_seq1	58	5	63
comp2080_c0_seq1	3	4	7
comp2081_c0_seq1	2	1	3
comp2082_c0_seq1	7	2	9
comp2083_c0_seq1	12	1	13
comp2084_c0_seq1	2	0	2
comp2085_c0_seq1	8	1	9
comp2086_c0_seq1	9	2	11
comp2087_c0_seq1	3	1	4
comp2088_c0_seq1	4	1	5
comp2089_c0_seq1	2	1	3
comp208_c0_seq1	43	1	44
comp2090_c0_seq1	8	3	11
comp2091_c0_seq1	1	1	2
comp2092_c0_seq1	3	0	3
comp2093_c0_seq1	2	0	2
comp2094_c0_seq1	14	4	18
comp2095_c0_seq1	8	3	11
comp2096_c0_seq1	3	0	3
comp2097_c0_seq1	9	4	13
comp2098_c0_seq1	0	1	1
comp2099_c0_seq1	4	0	4
comp20_c0_seq1	1	2	3
comp2100_c0_seq1	5	1	6
comp2101_c0_seq1	1	0	1
comp2102_c0_seq1	7	1	8
comp2103_c0_seq1	1	0	1
comp2104_c0_seq1	11	4	15
comp2105_c0_seq1	7	1	8
comp2106_c0_seq1	8	2	10
comp2107_c0_seq1	5	0	5
comp2108_c0_seq1	2	1	3
comp2109_c0_seq1	7	0	7
comp210_c0_seq1	8	138	146
comp2110_c0_seq1	13	2	15
comp2111_c0_seq1	8	0	8
comp2112_c0_seq1	3	0	3
comp2113_c0_seq1	8	1	9
comp2114_c0_seq1	8	1	9
comp2115_c0_seq1	3	0	3
comp2116_c0_seq1	19	0	19
comp2117_c0_seq1	5	0	5
comp2118_c0_seq1	9	2	11
comp2119_c0_seq1	2	1	3
comp211_c0_seq1	27	1	28
comp2120_c0_seq1	8	0	8
comp2121_c0_seq1	4	2	6
comp2122_c0_seq1	6	0	6
comp2123_c0_seq1	17	2	19
comp2124_c0_seq1	5	0	5
comp2125_c0_seq1	15	1	16
comp2126_c0_seq1	3	0	3
comp2127_c0_seq1	16	1	17
comp2128_c0_seq1	7	2	9
comp2129_c0_seq1	4	1	5
comp212_c0_seq1	27	2	29
comp2130_c0_seq1	4	0	4
comp2131_c0_seq1	3	0	3
comp2132_c0_seq1	4	1	5
comp2133_c0_seq1	7	0	7
comp2134_c0_seq1	2	0	2
comp2135_c0_seq1	4	2	6
comp2136_c0_seq1	4	0	4
comp2137_c0_seq1	5	3	8
comp2138_c0_seq1	1	0	1
comp2139_c0_seq1	1	0	1
comp213_c0_seq1	24	1	25
comp2140_c0_seq1	8	0	8
comp2141_c0_seq1	6	1	7
comp2142_c0_seq1	9	1	10
comp2143_c0_seq1	9	2	11
comp2144_c0_seq1	3	0	3
comp2145_c0_seq1	1	0	1
comp2146_c0_seq1	9	0	9
comp2147_c0_seq1	7	0	7
comp2148_c0_seq1	14	0	14
comp2149_c0_seq1	1	0	1
comp214_c0_seq1	13	0	13
comp2150_c0_seq1	5	0	5
comp2151_c0_seq1	7	1	8
comp2152_c0_seq1	1	0	1
comp2153_c0_seq1	3	0	3
comp2154_c0_seq1	3	1	4
comp2155_c0_seq1	0	4	4
comp2156_c0_seq1	8	0	8
comp2157_c0_seq1	9	1	10
comp2158_c0_seq1	9	2	11
comp2159_c0_seq1	0	0	0
comp2160_c0_seq1	2	1	3
comp2161_c0_seq1	9	2	11
comp2162_c0_seq1	2	1	3
comp2163_c0_seq1	1	0	1
comp2164_c0_seq1	6	2	8
comp2165_c0_seq1	7	0	7
comp2166_c0_seq1	6	1	7
comp2167_c0_seq1	11	3	14
comp2168_c0_seq1	0	0	0
comp2169_c0_seq1	4	0	4
comp216_c0_seq1	75	2	77
comp2170_c0_seq1	13	3	16
comp2171_c0_seq1	6	0	6
comp2172_c0_seq1	11	1	12
comp2173_c0_seq1	12	0	12
comp2174_c0_seq1	3	0	3
comp2175_c0_seq1	7	0	7
comp2176_c0_seq1	6	0	6
comp2177_c0_seq1	7	1	8
comp2178_c0_seq1	5	1	6
comp2179_c0_seq1	0	0	0
comp217_c0_seq1	35	4	39
comp2180_c0_seq1	6	0	6
comp2181_c0_seq1	7	0	7
comp2182_c0_seq1	4	0	4
comp2183_c0_seq1	3	0	3
comp2184_c0_seq1	3	1	4
comp2185_c0_seq1	3	1	4
comp2186_c0_seq1	9	0	9
comp2187_c0_seq1	1	0	1
comp2188_c0_seq1	14	0	14
comp2189_c0_seq1	2	0	2
comp218_c0_seq1	2	0	2
comp2190_c0_seq1	6	0	6
comp2191_c0_seq1	6	1	7
comp2192_c0_seq1	4	0	4
comp2193_c0_seq1	5	0	5
comp2194_c0_seq1	7	2	9
comp2195_c0_seq1	2	0	2
comp2196_c0_seq1	9	0	9
comp2197_c0_seq1	8	2	10
comp2198_c0_seq1	4	0	4
comp2199_c0_seq1	7	2	9
comp219_c0_seq1	40	2	42
comp21_c0_seq1	4	1	5
comp2200_c0_seq1	4	1	5
comp2201_c0_seq1	4	0	4
comp2202_c0_seq1	6	0	6
comp2203_c0_seq1	6	0	6
comp2204_c0_seq1	1	1	2
comp2205_c0_seq1	9	2	11
comp2206_c0_seq1	7	0	7
comp2207_c0_seq1	5	0	5
comp2208_c0_seq1	3	1	4
comp2209_c0_seq1	8	0	8
comp2210_c0_seq1	8	0	8
comp2211_c0_seq1	6	2	8
comp2212_c0_seq1	3	0	3
comp2213_c0_seq1	3	0	3
comp2214_c0_seq1	9	1	10
comp2215_c0_seq1	3	0	3
comp2216_c0_seq1	6	0	6
comp2217_c0_seq1	2	0	2
comp2218_c0_seq1	2	1	3
comp2219_c0_seq1	6	0	6
comp221_c0_seq1	29	4	33
comp2220_c0_seq1	18	1	19
comp2221_c0_seq1	9	3	12
comp2222_c0_seq1	4	1	5
comp2223_c0_seq1	7	2	9
comp2224_c0_seq1	1	2	3
comp2225_c0_seq1	5	1	6
comp2226_c0_seq1	3	2	5
comp2227_c0_seq1	7	1	8
comp2228_c0_seq1	4	0	4
comp2229_c0_seq1	3	1	4
comp222_c0_seq1	58	2	60
comp2230_c0_seq1	7	2	9
comp2231_c0_seq1	7	1	8
comp2232_c0_seq1	3	1	4
comp2234_c0_seq1	2	1	3
comp2235_c0_seq1	0	1	1
comp2236_c0_seq1	11	0	11
comp2237_c0_seq1	8	0	8
comp2238_c0_seq1	3	1	4
comp2239_c0_seq1	1	0	1
comp223_c0_seq1	22	1	23
comp2240_c0_seq1	6	1	7
comp2241_c0_seq1	4	0	4
comp2242_c0_seq1	1	1	2
comp2243_c0_seq1	2	1	3
comp2244_c0_seq1	5	2	7
comp2245_c0_seq1	7	2	9
comp2246_c0_seq1	10	3	13
comp2247_c0_seq1	4	1	5
comp2248_c0_seq1	4	1	5
comp2249_c0_seq1	4	1	5
comp224_c0_seq1	69	1	70
comp2250_c0_seq1	11	1	12
comp2251_c0_seq1	3	0	3
comp2252_c0_seq1	4	2	6
comp2253_c0_seq1	0	1	1
comp2254_c0_seq1	3	1	4
comp2255_c0_seq1	11	1	12
comp2256_c0_seq1	2	2	4
comp2257_c0_seq1	3	0	3
comp2258_c0_seq1	3	0	3
comp2259_c0_seq1	3	0	3
comp2260_c0_seq1	12	1	13
comp2261_c0_seq1	2	1	3
comp2262_c0_seq1	2	1	3
comp2263_c0_seq1	2	0	2
comp2264_c0_seq1	5	1	6
comp2265_c0_seq1	3	1	4
comp2266_c0_seq1	6	0	6
comp2267_c0_seq1	9	1	10
comp2268_c0_seq1	5	1	6
comp2269_c0_seq1	11	0	11
comp226_c0_seq1	9	1	10
comp2270_c0_seq1	11	1	12
comp2271_c0_seq1	4	2	6
comp2272_c0_seq1	4	0	4
comp2273_c0_seq1	1	0	1
comp2274_c0_seq1	3	1	4
comp2275_c0_seq1	7	1	8
comp2276_c0_seq1	3	0	3
comp2277_c0_seq1	8	0	8
comp2278_c0_seq1	15	0	15
comp2279_c0_seq1	2	0	2
comp227_c0_seq1	17	4	21
comp2280_c0_seq1	3	0	3
comp2281_c0_seq1	7	0	7
comp2282_c0_seq1	7	1	8
comp2283_c0_seq1	3	1	4
comp2284_c0_seq1	1	2	3
comp2285_c0_seq1	5	0	5
comp2286_c0_seq1	1	3	4
comp2287_c0_seq1	2	1	3
comp2288_c0_seq1	4	1	5
comp2289_c0_seq1	5	1	6
comp228_c0_seq1	40	0	40
comp2290_c0_seq1	4	0	4
comp2291_c0_seq1	2	0	2
comp2293_c0_seq1	9	1	10
comp2294_c0_seq1	6	0	6
comp2295_c0_seq1	5	2	7
comp2296_c0_seq1	35	2	37
comp2297_c0_seq1	4	1	5
comp2298_c0_seq1	2	1	3
comp2299_c0_seq1	4	1	5
comp229_c0_seq1	55	1	56
comp22_c0_seq1	3	1	4
comp2300_c0_seq1	8	1	9
comp2301_c0_seq1	5	0	5
comp2302_c0_seq1	10	1	11
comp2303_c0_seq1	3	0	3
comp2304_c0_seq1	4	0	4
comp2305_c0_seq1	1	1	2
comp2306_c0_seq1	4	1	5
comp2307_c0_seq1	3	0	3
comp2308_c0_seq1	7	5	12
comp2309_c0_seq1	10	2	12
comp230_c0_seq1	22	2	24
comp2310_c0_seq1	1	2	3
comp2311_c0_seq1	4	1	5
comp2312_c0_seq1	3	1	4
comp2313_c0_seq1	2	0	2
comp2314_c0_seq1	10	1	11
comp2315_c0_seq1	3	1	4
comp2316_c0_seq1	6	1	7
comp2317_c0_seq1	10	0	10
comp2318_c0_seq1	3	0	3
comp2319_c0_seq1	4	0	4
comp2320_c0_seq1	3	0	3
comp2321_c0_seq1	2	1	3
comp2322_c0_seq1	2	1	3
comp2323_c0_seq1	10	0	10
comp2324_c0_seq1	1	0	1
comp2325_c0_seq1	8	2	10
comp2326_c0_seq1	6	0	6
comp2327_c0_seq1	6	3	9
comp2328_c0_seq1	4	1	5
comp2329_c0_seq1	6	0	6
comp2330_c0_seq1	0	1	1
comp2331_c0_seq1	2	2	4
comp2332_c0_seq1	3	1	4
comp2333_c0_seq1	1	0	1
comp2334_c0_seq1	3	1	4
comp2335_c0_seq1	4	0	4
comp2336_c0_seq1	3	0	3
comp2337_c0_seq1	7	1	8
comp2338_c0_seq1	13	0	13
comp2339_c0_seq1	23	3	26
comp233_c0_seq1	65	1	66
comp2340_c0_seq1	3	0	3
comp2341_c0_seq1	2	1	3
comp2341_c1_seq1	8	2	10
comp2342_c0_seq1	5	0	5
comp2343_c0_seq1	9	0	9
comp2344_c0_seq1	1	0	1
comp2345_c0_seq1	3	1	4
comp2346_c0_seq1	6	0	6
comp2347_c0_seq1	6	0	6
comp2348_c0_seq1	5	1	6
comp2349_c0_seq1	3	0	3
comp234_c0_seq1	498	7	505
comp2351_c0_seq1	8	1	9
comp2352_c0_seq1	4	1	5
comp2353_c0_seq1	6	0	6
comp2354_c0_seq1	6	1	7
comp2355_c0_seq1	4	0	4
comp2356_c0_seq1	5	1	6
comp2357_c0_seq1	4	1	5
comp2358_c0_seq1	0	0	0
comp2359_c0_seq1	1	0	1
comp235_c0_seq1	13	0	13
comp2360_c0_seq1	3	0	3
comp2361_c0_seq1	13	1	14
comp2362_c0_seq1	9	0	9
comp2363_c0_seq1	4	0	4
comp2364_c0_seq1	10	0	10
comp2365_c0_seq1	3	1	4
comp2366_c0_seq1	3	1	4
comp2367_c0_seq1	1	0	1
comp2368_c0_seq1	4	0	4
comp2369_c0_seq1	4	0	4
comp236_c0_seq1	10	92	102
comp2370_c0_seq1	6	1	7
comp2371_c0_seq1	2	0	2
comp2372_c0_seq1	0	0	0
comp2373_c0_seq1	32	1	33
comp2374_c0_seq1	1	0	1
comp2375_c0_seq1	5	1	6
comp2376_c0_seq1	3	1	4
comp2377_c0_seq1	4	1	5
comp2378_c0_seq1	0	1	1
comp2379_c0_seq1	3	0	3
comp2380_c0_seq1	2	0	2
comp2381_c0_seq1	13	0	13
comp2382_c0_seq1	4	0	4
comp2383_c0_seq1	1	1	2
comp2384_c0_seq1	4	1	5
comp2385_c0_seq1	9	1	10
comp2386_c0_seq1	11	1	12
comp2387_c0_seq1	2	1	3
comp2388_c0_seq1	3	1	4
comp2389_c0_seq1	1	0	1
comp238_c0_seq1	15	0	15
comp2390_c0_seq1	6	0	6
comp2391_c0_seq1	4	1	5
comp2392_c0_seq1	4	2	6
comp2393_c0_seq1	4	0	4
comp2394_c0_seq1	9	1	10
comp2395_c0_seq1	4	0	4
comp2396_c0_seq1	1	0	1
comp2397_c0_seq1	3	0	3
comp2398_c0_seq1	4	0	4
comp2399_c0_seq1	5	0	5
comp239_c0_seq1	70	3	73
comp23_c0_seq1	5	1	6
comp2400_c0_seq1	5	2	7
comp2401_c0_seq1	7	0	7
comp2402_c0_seq1	3	1	4
comp2403_c0_seq1	4	0	4
comp2404_c0_seq1	3	0	3
comp2405_c0_seq1	0	1	1
comp2406_c0_seq1	3	1	4
comp2407_c0_seq1	11	0	11
comp2408_c0_seq1	4	0	4
comp2409_c0_seq1	4	0	4
comp240_c0_seq1	8	0	8
comp2410_c0_seq1	2	0	2
comp2411_c0_seq1	5	0	5
comp2412_c0_seq1	6	2	8
comp2413_c0_seq1	9	1	10
comp2414_c0_seq1	10	1	11
comp2415_c0_seq1	8	1	9
comp2416_c0_seq1	0	0	0
comp2417_c0_seq1	2	2	4
comp2418_c0_seq1	2	0	2
comp2419_c0_seq1	3	0	3
comp241_c0_seq1	1	2	3
comp2420_c0_seq1	7	0	7
comp2421_c0_seq1	8	2	10
comp2422_c0_seq1	5	0	5
comp2423_c0_seq1	3	1	4
comp2424_c0_seq1	4	1	5
comp2425_c0_seq1	12	3	15
comp2426_c0_seq1	5	0	5
comp2427_c0_seq1	8	0	8
comp2428_c0_seq1	3	2	5
comp2429_c0_seq1	4	0	4
comp242_c0_seq1	22	2	24
comp2430_c0_seq1	1	0	1
