ContigName	UniqueTotReads	MultiTotReads	totalreadsgoodmapped
comp171_c0_seq1	83	1	84
comp1720_c0_seq1	11	0	11
comp1721_c0_seq1	2	0	2
comp1722_c0_seq1	7	2	9
comp1723_c0_seq1	8	0	8
comp1724_c0_seq1	4	0	4
comp1725_c0_seq1	6	1	7
comp1726_c0_seq1	9	1	10
comp1727_c0_seq1	10	1	11
comp1728_c0_seq1	10	0	10
comp1729_c0_seq1	3	0	3
comp172_c0_seq1	2	51	53
comp172_c0_seq2	3	38	41
comp1730_c0_seq1	15	0	15
comp1731_c0_seq1	7	3	10
comp1732_c0_seq1	8	0	8
comp1733_c0_seq1	6	1	7
comp1734_c0_seq1	0	1	1
comp1735_c0_seq1	20	0	20
comp1736_c0_seq1	6	2	8
comp1737_c0_seq1	8	2	10
comp1738_c0_seq1	5	0	5
comp1739_c0_seq1	5	0	5
comp173_c0_seq1	45	2	47
comp1740_c0_seq1	3	2	5
comp1741_c0_seq1	4	0	4
comp1742_c0_seq1	7	0	7
comp1743_c0_seq1	1	1	2
comp1744_c0_seq1	6	1	7
comp1745_c0_seq1	2	0	2
comp1746_c0_seq1	10	2	12
comp1747_c0_seq1	10	2	12
comp1748_c0_seq1	13	3	16
comp1749_c0_seq1	2	0	2
comp174_c0_seq1	23	1	24
comp1750_c0_seq1	13	2	15
comp1751_c0_seq1	4	0	4
comp1752_c0_seq1	10	0	10
comp1753_c0_seq1	8	0	8
comp1754_c0_seq1	7	0	7
comp1755_c0_seq1	10	2	12
comp1756_c0_seq1	5	0	5
comp1757_c0_seq1	4	1	5
comp1759_c0_seq1	2	1	3
comp175_c0_seq1	50	2	52
comp1760_c0_seq1	9	1	10
comp1761_c0_seq1	8	2	10
comp1762_c0_seq1	10	0	10
comp1763_c0_seq1	6	2	8
comp1764_c0_seq1	12	1	13
comp1765_c0_seq1	20	3	23
comp1766_c0_seq1	4	0	4
comp1767_c0_seq1	11	3	14
comp1768_c0_seq1	9	0	9
comp1769_c0_seq1	13	3	16
comp176_c0_seq1	6	0	6
comp1770_c0_seq1	2	2	4
comp1771_c0_seq1	18	1	19
comp1772_c0_seq1	8	2	10
comp1773_c0_seq1	4	1	5
comp1774_c0_seq1	8	1	9
comp1775_c0_seq1	7	0	7
comp1776_c0_seq1	3	1	4
comp1777_c0_seq1	10	1	11
comp1778_c0_seq1	11	0	11
comp1779_c0_seq1	7	0	7
comp177_c0_seq1	0	6	6
comp177_c0_seq2	10	9	19
comp1780_c0_seq1	1	1	2
comp1781_c0_seq1	3	2	5
comp1782_c0_seq1	3	2	5
comp1783_c0_seq1	1	0	1
comp1784_c0_seq1	3	0	3
comp1785_c0_seq1	1	1	2
comp1786_c0_seq1	3	1	4
comp1787_c0_seq1	13	4	17
comp1788_c0_seq1	1	1	2
comp1789_c0_seq1	5	0	5
comp178_c0_seq1	65	0	65
comp1790_c0_seq1	4	2	6
comp1791_c0_seq1	3	0	3
comp1792_c0_seq1	6	0	6
comp1793_c0_seq1	3	0	3
comp1794_c0_seq1	16	0	16
comp1795_c0_seq1	3	1	4
comp1796_c0_seq1	11	1	12
comp1797_c0_seq1	4	1	5
comp1798_c0_seq1	19	1	20
comp1799_c0_seq1	5	3	8
comp179_c0_seq1	47	0	47
comp17_c0_seq1	3	0	3
comp1800_c0_seq1	8	1	9
comp1801_c0_seq1	4	1	5
comp1802_c0_seq1	0	0	0
comp1803_c0_seq1	8	2	10
comp1804_c0_seq1	15	2	17
comp1805_c0_seq1	11	1	12
comp1806_c0_seq1	21	1	22
comp1807_c0_seq1	4	6	10
comp1808_c0_seq1	6	0	6
comp1809_c0_seq1	9	2	11
comp180_c0_seq1	124	1	125
comp1810_c0_seq1	6	0	6
comp1811_c0_seq1	6	1	7
comp1812_c0_seq1	5	2	7
comp1813_c0_seq1	10	1	11
comp1814_c0_seq1	3	1	4
comp1815_c0_seq1	9	1	10
comp1816_c0_seq1	4	2	6
comp1817_c0_seq1	5	2	7
comp1818_c0_seq1	4	1	5
comp1819_c0_seq1	14	2	16
comp181_c0_seq1	80	0	80
comp1820_c0_seq1	5	0	5
comp1821_c0_seq1	1	0	1
comp1822_c0_seq1	16	1	17
comp1823_c0_seq1	9	1	10
comp1824_c0_seq1	9	1	10
comp1825_c0_seq1	4	1	5
comp1826_c0_seq1	9	0	9
comp1827_c0_seq1	4	0	4
comp1828_c0_seq1	6	0	6
comp1829_c0_seq1	8	0	8
comp182_c0_seq1	110	3	113
comp1830_c0_seq1	2	2	4
comp1831_c0_seq1	7	0	7
comp1832_c0_seq1	1	0	1
comp1833_c0_seq1	5	0	5
comp1834_c0_seq1	9	0	9
comp1835_c0_seq1	10	2	12
comp1836_c0_seq1	7	0	7
comp1837_c0_seq1	3	0	3
comp1838_c0_seq1	3	0	3
comp1839_c0_seq1	5	1	6
comp183_c0_seq1	216	3	219
comp1840_c0_seq1	8	2	10
comp1841_c0_seq1	14	1	15
comp1842_c0_seq1	4	0	4
comp1843_c0_seq1	5	0	5
comp1844_c0_seq1	7	3	10
comp1845_c0_seq1	4	0	4
comp1846_c0_seq1	2	0	2
comp1847_c0_seq1	8	0	8
comp1848_c0_seq1	9	0	9
comp1849_c0_seq1	5	0	5
comp184_c0_seq1	116	2	118
comp1850_c0_seq1	1	0	1
comp1851_c0_seq1	6	0	6
comp1852_c0_seq1	2	1	3
comp1853_c0_seq1	2	1	3
comp1854_c0_seq1	5	0	5
comp1855_c0_seq1	7	1	8
comp1856_c0_seq1	5	0	5
comp1857_c0_seq1	15	0	15
comp1858_c0_seq1	9	1	10
comp1859_c0_seq1	5	0	5
comp185_c0_seq1	60	0	60
comp1860_c0_seq1	0	0	0
comp1861_c0_seq1	5	0	5
comp1862_c0_seq1	4	0	4
comp1863_c0_seq1	12	1	13
comp1864_c0_seq1	3	1	4
comp1865_c0_seq1	2	1	3
comp1866_c0_seq1	8	1	9
comp1867_c0_seq1	1	1	2
comp1868_c0_seq1	3	0	3
comp1869_c0_seq1	14	0	14
comp186_c0_seq1	53	0	53
comp1870_c0_seq1	1	0	1
comp1871_c0_seq1	4	1	5
comp1872_c0_seq1	9	2	11
comp1873_c0_seq1	6	2	8
comp1874_c0_seq1	2	0	2
comp1875_c0_seq1	9	0	9
comp1876_c0_seq1	4	0	4
comp1877_c0_seq1	0	1	1
comp1878_c0_seq1	3	1	4
comp1879_c0_seq1	12	5	17
comp187_c0_seq1	55	1	56
comp1880_c0_seq1	20	1	21
comp1881_c0_seq1	17	2	19
comp1882_c0_seq1	7	0	7
comp1883_c0_seq1	11	0	11
comp1884_c0_seq1	16	4	20
comp1885_c0_seq1	14	1	15
comp1886_c0_seq1	5	3	8
comp1887_c0_seq1	4	2	6
comp1888_c0_seq1	3	0	3
comp1889_c0_seq1	3	0	3
comp188_c0_seq1	115	3	118
comp1890_c0_seq1	10	1	11
comp1891_c0_seq1	1	1	2
comp1892_c0_seq1	9	1	10
comp1893_c0_seq1	9	1	10
comp1894_c0_seq1	3	0	3
comp1895_c0_seq1	6	3	9
comp1896_c0_seq1	12	1	13
comp1897_c0_seq1	0	0	0
comp1898_c0_seq1	4	1	5
comp1899_c0_seq1	3	0	3
comp189_c0_seq1	45	1	46
comp1900_c0_seq1	10	0	10
comp1901_c0_seq1	9	3	12
comp1902_c0_seq1	10	1	11
comp1903_c0_seq1	5	0	5
comp1904_c0_seq1	3	0	3
comp1905_c0_seq1	15	2	17
comp1906_c0_seq1	5	0	5
comp1907_c0_seq1	13	2	15
comp1908_c0_seq1	2	1	3
comp1909_c0_seq1	6	1	7
comp190_c0_seq1	622	13	635
comp1910_c0_seq1	2	1	3
comp1911_c0_seq1	6	0	6
comp1912_c0_seq1	0	0	0
comp1913_c0_seq1	4	2	6
comp1914_c0_seq1	9	0	9
comp1915_c0_seq1	5	1	6
comp1916_c0_seq1	4	1	5
comp1917_c0_seq1	1	4	5
comp1918_c0_seq1	0	0	0
comp1919_c0_seq1	3	0	3
comp191_c0_seq1	16	111	127
comp1920_c0_seq1	4	2	6
comp1921_c0_seq1	5	0	5
comp1922_c0_seq1	8	2	10
comp1923_c0_seq1	8	1	9
comp1924_c0_seq1	0	1	1
comp1925_c0_seq1	5	0	5
comp1926_c0_seq1	1	0	1
comp1927_c0_seq1	1	3	4
comp1928_c0_seq1	6	5	11
comp1929_c0_seq1	7	0	7
comp192_c0_seq1	51	2	53
comp1931_c0_seq1	2	4	6
comp1932_c0_seq1	4	0	4
comp1933_c0_seq1	8	2	10
comp1934_c0_seq1	8	2	10
comp1935_c0_seq1	4	1	5
comp1936_c0_seq1	0	0	0
comp1937_c0_seq1	1	2	3
comp1938_c0_seq1	4	3	7
comp1939_c0_seq1	5	1	6
comp193_c0_seq1	37	1	38
comp1940_c0_seq1	14	0	14
comp1941_c0_seq1	4	0	4
comp1942_c0_seq1	4	0	4
comp1943_c0_seq1	2	2	4
comp1944_c0_seq1	6	0	6
comp1945_c0_seq1	2	0	2
comp1946_c0_seq1	6	1	7
comp1947_c0_seq1	7	2	9
comp1948_c0_seq1	4	2	6
comp1949_c0_seq1	8	0	8
comp194_c0_seq1	4	28	32
comp1950_c0_seq1	7	1	8
comp1951_c0_seq1	3	1	4
comp1952_c0_seq1	3	0	3
comp1953_c0_seq1	3	1	4
comp1954_c0_seq1	9	0	9
comp1955_c0_seq1	1	1	2
comp1956_c0_seq1	7	0	7
comp1957_c0_seq1	6	0	6
comp1958_c0_seq1	3	1	4
comp1959_c0_seq1	3	1	4
comp195_c0_seq1	78	1	79
comp1960_c0_seq1	6	1	7
comp1961_c0_seq1	8	1	9
comp1962_c0_seq1	12	0	12
comp1963_c0_seq1	3	2	5
comp1964_c0_seq1	12	3	15
comp1965_c0_seq1	7	2	9
comp1966_c0_seq1	14	1	15
comp1967_c0_seq1	9	1	10
comp1968_c0_seq1	3	1	4
comp1969_c0_seq1	2	0	2
comp196_c0_seq1	38	0	38
comp1970_c0_seq1	13	0	13
comp1971_c0_seq1	3	1	4
comp1972_c0_seq1	8	3	11
comp1973_c0_seq1	22	1	23
comp1974_c0_seq1	6	2	8
comp1975_c0_seq1	4	2	6
comp1976_c0_seq1	5	0	5
comp1977_c0_seq1	2	1	3
comp1978_c0_seq1	8	1	9
comp1979_c0_seq1	8	2	10
comp197_c0_seq1	87	2	89
comp1980_c0_seq1	17	3	20
comp1981_c0_seq1	6	0	6
comp1982_c0_seq1	11	1	12
comp1983_c0_seq1	4	0	4
comp1984_c0_seq1	4	2	6
comp1985_c0_seq1	4	0	4
comp1986_c0_seq1	4	2	6
comp1987_c0_seq1	9	1	10
comp1988_c0_seq1	8	1	9
comp1989_c0_seq1	8	0	8
comp198_c0_seq1	148	0	148
comp1990_c0_seq1	4	0	4
comp1991_c0_seq1	7	1	8
comp1992_c0_seq1	8	4	12
comp1993_c0_seq1	10	0	10
comp1994_c0_seq1	0	0	0
comp1995_c0_seq1	1	0	1
comp1996_c0_seq1	2	0	2
comp1997_c0_seq1	5	0	5
comp1998_c0_seq1	7	0	7
comp1999_c0_seq1	7	0	7
comp199_c0_seq1	56	1	57
comp19_c0_seq1	0	1	1
comp1_c0_seq1	3	1	4
comp2000_c0_seq1	1	1	2
comp2001_c0_seq1	4	0	4
comp2002_c0_seq1	7	1	8
comp2003_c0_seq1	3	0	3
comp2004_c0_seq1	7	0	7
comp2005_c0_seq1	0	0	0
comp2006_c0_seq1	9	0	9
comp2007_c0_seq1	8	3	11
comp2008_c0_seq1	13	2	15
comp2009_c0_seq1	2	1	3
comp200_c0_seq1	6	73	79
comp2010_c0_seq1	9	1	10
comp2011_c0_seq1	13	1	14
comp2012_c0_seq1	7	5	12
comp2013_c0_seq1	5	2	7
comp2014_c0_seq1	3	1	4
comp2015_c0_seq1	6	0	6
comp2016_c0_seq1	10	0	10
comp2017_c0_seq1	10	0	10
comp2018_c0_seq1	4	1	5
comp2019_c0_seq1	5	0	5
comp201_c0_seq1	45	3	48
comp2020_c0_seq1	2	1	3
comp2021_c0_seq1	5	2	7
comp2023_c0_seq1	10	2	12
comp2024_c0_seq1	9	2	11
comp2025_c0_seq1	16	0	16
comp2026_c0_seq1	6	1	7
comp2027_c0_seq1	5	1	6
comp2028_c0_seq1	3	0	3
comp2029_c0_seq1	6	0	6
comp202_c0_seq1	18	10	28
comp2030_c0_seq1	2	1	3
comp2031_c0_seq1	5	0	5
comp2032_c0_seq1	8	1	9
comp2033_c0_seq1	8	2	10
comp2034_c0_seq1	3	0	3
comp2035_c0_seq1	7	2	9
comp2036_c0_seq1	3	1	4
comp2037_c0_seq1	10	2	12
comp2038_c0_seq1	2	0	2
comp2039_c0_seq1	1	1	2
comp203_c0_seq1	1	1	2
comp203_c0_seq2	1	5	6
comp2040_c0_seq1	5	0	5
comp2041_c0_seq1	4	0	4
comp2042_c0_seq1	11	2	13
comp2043_c0_seq1	19	1	20
comp2044_c0_seq1	5	1	6
comp2045_c0_seq1	5	0	5
comp2046_c0_seq1	4	1	5
comp2047_c0_seq1	6	0	6
comp2048_c0_seq1	9	2	11
comp2049_c0_seq1	4	2	6
comp204_c0_seq1	17	0	17
comp2050_c0_seq1	3	4	7
comp2051_c0_seq1	2	1	3
comp2052_c0_seq1	0	0	0
comp2053_c0_seq1	6	2	8
comp2054_c0_seq1	2	1	3
comp2055_c0_seq1	7	1	8
comp2056_c0_seq1	4	0	4
comp2057_c0_seq1	8	3	11
comp2058_c0_seq1	7	1	8
comp2059_c0_seq1	2	0	2
comp205_c0_seq1	42	2	44
comp2060_c0_seq1	3	1	4
comp2061_c0_seq1	2	1	3
comp2062_c0_seq1	7	0	7
comp2063_c0_seq1	1	0	1
comp2064_c0_seq1	6	1	7
comp2065_c0_seq1	7	0	7
comp2066_c0_seq1	6	0	6
comp2067_c0_seq1	6	3	9
comp2068_c0_seq1	1	1	2
comp2069_c0_seq1	5	2	7
comp206_c0_seq1	3	8	11
comp2070_c0_seq1	3	0	3
comp2071_c0_seq1	5	1	6
comp2072_c0_seq1	3	1	4
comp2074_c0_seq1	10	1	11
comp2075_c0_seq1	5	1	6
comp2076_c0_seq1	1	1	2
comp2077_c0_seq1	11	3	14
comp2078_c0_seq1	6	3	9
comp2079_c0_seq1	1	1	2
comp207_c0_seq1	89	5	94
comp2080_c0_seq1	13	0	13
comp2081_c0_seq1	2	0	2
comp2082_c0_seq1	2	1	3
comp2083_c0_seq1	2	0	2
comp2084_c0_seq1	5	0	5
comp2085_c0_seq1	11	1	12
comp2086_c0_seq1	8	0	8
comp2087_c0_seq1	8	0	8
comp2088_c0_seq1	12	1	13
comp2089_c0_seq1	1	0	1
comp208_c0_seq1	27	2	29
comp2090_c0_seq1	9	0	9
comp2091_c0_seq1	5	0	5
comp2092_c0_seq1	4	1	5
comp2093_c0_seq1	0	0	0
comp2094_c0_seq1	9	1	10
comp2095_c0_seq1	6	3	9
comp2096_c0_seq1	1	0	1
comp2097_c0_seq1	13	2	15
comp2098_c0_seq1	3	0	3
comp2099_c0_seq1	0	0	0
comp20_c0_seq1	2	0	2
comp2100_c0_seq1	6	0	6
comp2101_c0_seq1	2	3	5
comp2102_c0_seq1	4	1	5
comp2103_c0_seq1	2	0	2
comp2104_c0_seq1	5	0	5
comp2105_c0_seq1	4	1	5
comp2106_c0_seq1	6	0	6
comp2107_c0_seq1	4	0	4
comp2108_c0_seq1	2	0	2
comp2109_c0_seq1	8	1	9
comp210_c0_seq1	17	247	264
comp2110_c0_seq1	8	2	10
comp2111_c0_seq1	13	2	15
comp2112_c0_seq1	1	2	3
comp2113_c0_seq1	5	1	6
comp2114_c0_seq1	8	0	8
comp2115_c0_seq1	9	0	9
comp2116_c0_seq1	1	1	2
comp2117_c0_seq1	3	0	3
comp2118_c0_seq1	14	2	16
comp2119_c0_seq1	2	1	3
comp211_c0_seq1	33	2	35
comp2120_c0_seq1	9	1	10
comp2121_c0_seq1	2	1	3
comp2122_c0_seq1	6	0	6
comp2123_c0_seq1	5	1	6
comp2124_c0_seq1	3	2	5
comp2125_c0_seq1	6	2	8
comp2126_c0_seq1	7	2	9
comp2127_c0_seq1	14	1	15
comp2128_c0_seq1	8	1	9
comp2129_c0_seq1	6	0	6
comp212_c0_seq1	28	2	30
comp2130_c0_seq1	0	0	0
comp2131_c0_seq1	5	0	5
comp2132_c0_seq1	9	1	10
comp2133_c0_seq1	7	0	7
comp2134_c0_seq1	4	0	4
comp2135_c0_seq1	5	1	6
comp2136_c0_seq1	4	0	4
comp2137_c0_seq1	11	2	13
comp2138_c0_seq1	3	1	4
comp2139_c0_seq1	1	0	1
comp213_c0_seq1	22	0	22
comp2140_c0_seq1	4	0	4
comp2141_c0_seq1	5	0	5
comp2142_c0_seq1	12	0	12
comp2143_c0_seq1	7	1	8
comp2144_c0_seq1	7	1	8
comp2145_c0_seq1	5	1	6
comp2146_c0_seq1	6	0	6
comp2147_c0_seq1	2	0	2
comp2148_c0_seq1	7	0	7
comp2149_c0_seq1	4	0	4
comp214_c0_seq1	5	2	7
comp2150_c0_seq1	9	1	10
comp2151_c0_seq1	3	3	6
comp2152_c0_seq1	2	0	2
comp2153_c0_seq1	5	0	5
comp2154_c0_seq1	20	0	20
comp2155_c0_seq1	6	3	9
comp2156_c0_seq1	13	2	15
comp2157_c0_seq1	2	0	2
comp2158_c0_seq1	9	0	9
comp2159_c0_seq1	2	1	3
comp2160_c0_seq1	3	1	4
comp2161_c0_seq1	7	1	8
comp2162_c0_seq1	9	0	9
comp2163_c0_seq1	6	0	6
comp2164_c0_seq1	2	1	3
comp2165_c0_seq1	11	0	11
comp2166_c0_seq1	4	0	4
comp2167_c0_seq1	8	1	9
comp2168_c0_seq1	4	0	4
comp2169_c0_seq1	2	0	2
comp216_c0_seq1	88	2	90
comp2170_c0_seq1	13	3	16
comp2171_c0_seq1	10	0	10
comp2172_c0_seq1	9	0	9
comp2173_c0_seq1	10	1	11
comp2174_c0_seq1	1	0	1
comp2175_c0_seq1	7	1	8
comp2176_c0_seq1	3	1	4
comp2177_c0_seq1	2	0	2
comp2178_c0_seq1	4	0	4
comp2179_c0_seq1	2	0	2
comp217_c0_seq1	123	4	127
comp2180_c0_seq1	3	0	3
comp2181_c0_seq1	11	0	11
comp2182_c0_seq1	5	1	6
comp2183_c0_seq1	3	0	3
comp2184_c0_seq1	4	0	4
comp2185_c0_seq1	3	0	3
comp2186_c0_seq1	9	3	12
comp2187_c0_seq1	5	1	6
comp2188_c0_seq1	10	1	11
comp2189_c0_seq1	0	0	0
comp218_c0_seq1	24	0	24
comp2190_c0_seq1	5	1	6
comp2191_c0_seq1	9	1	10
comp2192_c0_seq1	7	0	7
comp2193_c0_seq1	4	0	4
comp2194_c0_seq1	2	0	2
comp2195_c0_seq1	3	1	4
comp2196_c0_seq1	2	1	3
comp2197_c0_seq1	0	1	1
comp2198_c0_seq1	3	1	4
comp2199_c0_seq1	0	1	1
comp219_c0_seq1	51	2	53
comp21_c0_seq1	10	3	13
comp2200_c0_seq1	1	1	2
comp2201_c0_seq1	5	1	6
comp2202_c0_seq1	11	1	12
comp2203_c0_seq1	1	0	1
comp2204_c0_seq1	0	0	0
comp2205_c0_seq1	3	2	5
comp2206_c0_seq1	6	0	6
comp2207_c0_seq1	12	3	15
comp2208_c0_seq1	3	2	5
comp2209_c0_seq1	6	0	6
comp2210_c0_seq1	2	0	2
comp2211_c0_seq1	4	1	5
comp2212_c0_seq1	5	0	5
comp2213_c0_seq1	1	0	1
comp2214_c0_seq1	11	0	11
comp2215_c0_seq1	1	1	2
comp2216_c0_seq1	2	0	2
comp2217_c0_seq1	5	0	5
comp2218_c0_seq1	0	0	0
comp2219_c0_seq1	6	1	7
comp221_c0_seq1	39	1	40
comp2220_c0_seq1	17	1	18
comp2221_c0_seq1	8	1	9
comp2222_c0_seq1	5	0	5
comp2223_c0_seq1	4	1	5
comp2224_c0_seq1	2	1	3
comp2225_c0_seq1	7	0	7
comp2226_c0_seq1	5	1	6
comp2227_c0_seq1	4	0	4
comp2228_c0_seq1	6	0	6
comp2229_c0_seq1	4	0	4
comp222_c0_seq1	82	1	83
comp2230_c0_seq1	3	0	3
comp2231_c0_seq1	6	0	6
comp2232_c0_seq1	14	3	17
comp2234_c0_seq1	8	1	9
comp2235_c0_seq1	1	2	3
comp2236_c0_seq1	1	1	2
comp2237_c0_seq1	6	0	6
comp2238_c0_seq1	5	0	5
comp2239_c0_seq1	2	0	2
comp223_c0_seq1	40	2	42
comp2240_c0_seq1	5	0	5
comp2241_c0_seq1	4	0	4
comp2242_c0_seq1	3	0	3
comp2243_c0_seq1	5	1	6
comp2244_c0_seq1	8	0	8
comp2245_c0_seq1	5	5	10
comp2246_c0_seq1	12	0	12
comp2247_c0_seq1	2	0	2
comp2248_c0_seq1	3	0	3
comp2249_c0_seq1	4	0	4
comp224_c0_seq1	57	0	57
comp2250_c0_seq1	10	0	10
comp2251_c0_seq1	7	0	7
comp2252_c0_seq1	1	1	2
comp2253_c0_seq1	12	1	13
comp2254_c0_seq1	3	3	6
comp2255_c0_seq1	11	0	11
comp2256_c0_seq1	6	0	6
comp2257_c0_seq1	5	0	5
comp2258_c0_seq1	6	0	6
comp2259_c0_seq1	2	0	2
comp2260_c0_seq1	5	2	7
comp2261_c0_seq1	4	1	5
comp2262_c0_seq1	6	1	7
comp2263_c0_seq1	6	1	7
comp2264_c0_seq1	1	1	2
comp2265_c0_seq1	11	2	13
comp2266_c0_seq1	3	0	3
comp2267_c0_seq1	7	1	8
comp2268_c0_seq1	2	0	2
comp2269_c0_seq1	3	0	3
comp226_c0_seq1	25	0	25
comp2270_c0_seq1	2	0	2
comp2271_c0_seq1	14	1	15
comp2272_c0_seq1	4	0	4
comp2273_c0_seq1	0	1	1
comp2274_c0_seq1	6	0	6
comp2275_c0_seq1	14	0	14
comp2276_c0_seq1	7	1	8
comp2277_c0_seq1	5	0	5
comp2278_c0_seq1	6	0	6
comp2279_c0_seq1	4	0	4
comp227_c0_seq1	42	4	46
comp2280_c0_seq1	2	1	3
comp2281_c0_seq1	12	1	13
comp2282_c0_seq1	2	0	2
comp2283_c0_seq1	10	0	10
comp2284_c0_seq1	5	1	6
comp2285_c0_seq1	6	0	6
comp2286_c0_seq1	5	0	5
comp2287_c0_seq1	7	0	7
comp2288_c0_seq1	7	1	8
comp2289_c0_seq1	12	0	12
comp228_c0_seq1	55	0	55
comp2290_c0_seq1	1	1	2
comp2291_c0_seq1	2	0	2
comp2293_c0_seq1	1	1	2
comp2294_c0_seq1	4	0	4
comp2295_c0_seq1	11	1	12
comp2296_c0_seq1	0	1	1
comp2297_c0_seq1	1	0	1
comp2298_c0_seq1	1	1	2
comp2299_c0_seq1	13	0	13
comp229_c0_seq1	155	0	155
comp22_c0_seq1	3	1	4
comp2300_c0_seq1	2	1	3
comp2301_c0_seq1	4	0	4
comp2302_c0_seq1	4	2	6
comp2303_c0_seq1	4	0	4
comp2304_c0_seq1	1	0	1
comp2305_c0_seq1	4	1	5
comp2306_c0_seq1	4	2	6
comp2307_c0_seq1	2	0	2
comp2308_c0_seq1	8	1	9
comp2309_c0_seq1	10	0	10
comp230_c0_seq1	62	2	64
comp2310_c0_seq1	2	1	3
comp2311_c0_seq1	4	0	4
comp2312_c0_seq1	3	1	4
comp2313_c0_seq1	0	1	1
comp2314_c0_seq1	13	1	14
comp2315_c0_seq1	2	0	2
comp2316_c0_seq1	2	2	4
comp2317_c0_seq1	6	1	7
comp2318_c0_seq1	1	1	2
comp2319_c0_seq1	2	1	3
comp2320_c0_seq1	6	0	6
comp2321_c0_seq1	3	1	4
comp2322_c0_seq1	7	0	7
comp2323_c0_seq1	4	0	4
comp2324_c0_seq1	4	0	4
comp2325_c0_seq1	11	2	13
comp2326_c0_seq1	8	0	8
comp2327_c0_seq1	6	2	8
comp2328_c0_seq1	3	0	3
comp2329_c0_seq1	6	2	8
comp2330_c0_seq1	0	0	0
comp2331_c0_seq1	5	1	6
comp2332_c0_seq1	6	0	6
comp2333_c0_seq1	0	1	1
comp2334_c0_seq1	2	0	2
comp2335_c0_seq1	5	0	5
comp2336_c0_seq1	6	2	8
comp2337_c0_seq1	5	0	5
comp2338_c0_seq1	9	0	9
comp2339_c0_seq1	8	3	11
comp233_c0_seq1	91	1	92
comp2340_c0_seq1	7	1	8
comp2341_c0_seq1	8	1	9
comp2341_c1_seq1	5	0	5
comp2342_c0_seq1	3	1	4
comp2343_c0_seq1	7	0	7
comp2344_c0_seq1	2	1	3
comp2345_c0_seq1	4	1	5
comp2346_c0_seq1	9	0	9
comp2347_c0_seq1	10	1	11
comp2348_c0_seq1	7	0	7
comp2349_c0_seq1	7	1	8
comp234_c0_seq1	579	4	583
comp2351_c0_seq1	4	0	4
comp2352_c0_seq1	7	2	9
comp2353_c0_seq1	5	0	5
comp2354_c0_seq1	4	0	4
comp2355_c0_seq1	10	0	10
comp2356_c0_seq1	2	2	4
comp2357_c0_seq1	10	1	11
comp2358_c0_seq1	2	0	2
comp2359_c0_seq1	1	1	2
comp235_c0_seq1	9	1	10
comp2360_c0_seq1	6	0	6
comp2361_c0_seq1	4	1	5
comp2362_c0_seq1	9	1	10
comp2363_c0_seq1	4	1	5
comp2364_c0_seq1	5	2	7
comp2365_c0_seq1	11	0	11
comp2366_c0_seq1	7	0	7
comp2367_c0_seq1	3	0	3
comp2368_c0_seq1	4	1	5
comp2369_c0_seq1	7	1	8
comp236_c0_seq1	14	114	128
comp2370_c0_seq1	1	1	2
comp2371_c0_seq1	4	0	4
comp2372_c0_seq1	2	1	3
comp2373_c0_seq1	0	0	0
comp2374_c0_seq1	2	0	2
comp2375_c0_seq1	1	1	2
comp2376_c0_seq1	3	3	6
comp2377_c0_seq1	2	0	2
comp2378_c0_seq1	0	2	2
comp2379_c0_seq1	4	0	4
comp2380_c0_seq1	5	0	5
comp2381_c0_seq1	1	0	1
comp2382_c0_seq1	0	0	0
comp2383_c0_seq1	5	1	6
comp2384_c0_seq1	4	0	4
comp2385_c0_seq1	7	3	10
comp2386_c0_seq1	6	1	7
comp2387_c0_seq1	5	0	5
comp2388_c0_seq1	2	0	2
comp2389_c0_seq1	3	2	5
comp238_c0_seq1	6	1	7
comp2390_c0_seq1	10	1	11
comp2391_c0_seq1	6	1	7
comp2392_c0_seq1	4	1	5
comp2393_c0_seq1	4	0	4
comp2394_c0_seq1	2	1	3
comp2395_c0_seq1	4	2	6
comp2396_c0_seq1	0	2	2
comp2397_c0_seq1	2	1	3
comp2398_c0_seq1	4	1	5
comp2399_c0_seq1	2	1	3
comp239_c0_seq1	82	5	87
comp23_c0_seq1	3	0	3
comp2400_c0_seq1	2	2	4
comp2401_c0_seq1	5	0	5
comp2402_c0_seq1	2	3	5
comp2403_c0_seq1	1	2	3
comp2404_c0_seq1	1	2	3
comp2405_c0_seq1	3	1	4
comp2406_c0_seq1	5	1	6
comp2407_c0_seq1	5	1	6
comp2408_c0_seq1	5	0	5
comp2409_c0_seq1	3	1	4
comp240_c0_seq1	11	1	12
comp2410_c0_seq1	2	0	2
comp2411_c0_seq1	15	0	15
comp2412_c0_seq1	3	0	3
comp2413_c0_seq1	5	0	5
comp2414_c0_seq1	4	0	4
comp2415_c0_seq1	11	2	13
comp2416_c0_seq1	12	1	13
comp2417_c0_seq1	7	1	8
comp2418_c0_seq1	7	2	9
comp2419_c0_seq1	7	0	7
comp241_c0_seq1	5	3	8
comp2420_c0_seq1	7	1	8
comp2421_c0_seq1	7	1	8
comp2422_c0_seq1	0	1	1
comp2423_c0_seq1	1	2	3
comp2424_c0_seq1	6	1	7
comp2425_c0_seq1	9	5	14
comp2426_c0_seq1	2	1	3
comp2427_c0_seq1	5	0	5
comp2428_c0_seq1	2	1	3
comp2429_c0_seq1	3	0	3
comp242_c0_seq1	15	1	16
comp2430_c0_seq1	4	0	4
